"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS"
"ruppca01",2017,"Cameron Rupp",28,"Maj-NL","Philadelphia",88,331,295,35,64,33,17,0,14,34,34,3,31,114,1,0,1,5,1,0,0.217,0.299,0.417,0.716
"carreez01",2017,"Ezequiel Carrera",30,"Maj-AL","Toronto",114,325,287,38,81,62,10,1,8,20,30,0,30,75,3,5,0,4,10,1,0.282,0.356,0.408,0.764
"plouftr01",2017,"Trevor Plouffe",32,"Maj-AL,Maj-NL","Oakland,Philadelphia,Tampa Bay",103,325,295,32,59,42,7,0,10,22,28,2,26,94,1,0,1,12,1,2,0.2,0.271,0.325,0.596
"holadbr01",2017,"Bryan Holaday",31,"Maj-AL,Maj-NL","Detroit,Miami",114,324,295,20,70,52,13,0,5,30,21,4,17,51,3,2,3,11,0,1,0.237,0.292,0.332,0.624
"phillbr02",2017,"Brett Phillips",25,"Maj-AL,Maj-NL","Kansas City,Milwaukee",114,324,286,31,58,38,9,3,8,29,30,2,28,118,2,3,3,3,9,1,0.203,0.28,0.339,0.62
"willima11",2017,"Mac Williamson",28,"Maj-AL,Maj-NL","San Francisco,Seattle",96,322,290,35,56,38,7,0,11,34,30,1,29,96,2,0,0,6,4,3,0.193,0.273,0.331,0.604
"szczuma01",2017,"Matt Szczur",28,"Maj-NL","Chicago,San Diego",166,321,270,39,58,37,15,2,4,24,42,0,42,68,4,4,1,4,3,2,0.215,0.328,0.33,0.658
"mejiafr01",2017,"Francisco Mejia",23,"Maj-AL,Maj-NL","Cleveland,San Diego",111,320,295,34,72,46,13,2,11,31,19,2,17,78,5,0,1,8,1,1,0.244,0.3,0.414,0.714
"motteta01",2017,"Taylor Motter",28,"Maj-AL","Minnesota,Seattle",104,318,292,31,56,36,12,0,8,28,25,0,25,70,0,0,1,9,13,1,0.192,0.255,0.315,0.57
"swihabl01",2017,"Blake Swihart",27,"Maj-AL,Maj-NL","Arizona,Boston",131,313,289,42,60,42,11,0,7,31,23,0,23,96,1,0,0,6,6,1,0.208,0.268,0.318,0.587
"deanau01",2017,"Austin Dean",25,"Maj-NL","Miami",98,311,291,33,65,37,18,0,10,35,16,1,15,69,2,1,1,6,1,2,0.223,0.268,0.388,0.656
"maxwebr01",2017,"Bruce Maxwell",27,"Maj-AL","Oakland",93,311,274,26,62,42,16,0,4,28,33,0,33,76,0,1,3,13,0,0,0.226,0.307,0.329,0.635
"martiri01",2017,"Richie Martin",24,"Maj-AL","Baltimore",120,309,283,29,59,42,8,3,6,23,14,0,14,83,6,5,1,6,10,1,0.209,0.26,0.322,0.582
"reverbe01",2017,"Ben Revere",29,"Maj-AL","Los Angeles",107,308,291,37,80,64,13,2,1,20,15,0,15,25,0,0,2,7,21,5,0.275,0.308,0.344,0.652
"beckhgo01",2017,"Gordon Beckham",32,"Maj-AL","Detroit,Seattle",114,308,284,34,59,37,14,2,6,16,18,0,18,81,4,2,0,9,5,0,0.208,0.265,0.335,0.599
"bertijo01",2017,"Jon Berti",29,"Maj-AL,Maj-NL","Miami,Toronto",77,302,271,54,74,51,15,2,6,26,24,0,24,77,6,0,1,2,18,2,0.273,0.344,0.41,0.754
"jasojo01",2017,"John Jaso",33,"Maj-NL","Pittsburgh",123,302,256,28,54,25,19,0,10,35,40,2,38,66,5,0,1,5,1,1,0.211,0.328,0.402,0.73
"uriaslu01",2017,"Luis Urias",22,"Maj-NL","San Diego",83,302,263,32,58,42,9,1,6,29,28,0,28,66,10,0,1,8,1,0,0.221,0.318,0.331,0.649
"lindad01",2017,"Adam Lind",33,"Maj-NL","Washington",114,301,267,39,81,53,14,0,14,59,28,5,23,47,0,0,6,6,1,0,0.303,0.362,0.513,0.875
"astudwi01",2017,"Willians Astudillo",27,"Maj-AL","Minnesota",87,301,283,37,84,63,13,1,7,42,7,0,7,11,6,0,5,10,0,0,0.297,0.322,0.424,0.746
"murphjr01",2017,"John Ryan Murphy",28,"Maj-NL","Arizona,Atlanta",115,300,278,28,54,28,13,0,13,32,17,1,16,100,1,3,1,2,0,0,0.194,0.242,0.381,0.624
"rileyau01",2017,"Austin Riley",22,"Maj-NL","Atlanta",80,297,274,41,62,32,11,1,18,49,16,3,13,108,5,0,2,4,0,1,0.226,0.28,0.471,0.75
"bourjpe01",2017,"Peter Bourjos",32,"Maj-AL,Maj-NL","Atlanta,Los Angeles,Tampa Bay",150,296,276,36,55,33,12,4,6,21,15,0,15,83,1,2,2,3,7,3,0.199,0.242,0.337,0.579
"farmeky01",2017,"Kyle Farmer",28,"Maj-NL","Cincinnati,Los Angeles",154,295,272,24,64,43,11,1,9,38,15,2,13,78,6,0,2,4,4,0,0.235,0.288,0.382,0.671
"espinda01",2017,"Danny Espinosa",30,"Maj-AL","Los Angeles,Seattle,Tampa Bay",92,295,266,30,46,30,10,0,6,31,21,1,20,109,5,1,2,2,4,5,0.173,0.245,0.278,0.523
"oneilty01",2017,"Tyler O'Neill",24,"Maj-NL","St. Louis",120,293,271,47,70,45,11,0,14,39,17,0,17,110,3,0,2,3,3,0,0.258,0.307,0.454,0.761
"gimench01",2017,"Chris Gimenez",35,"Maj-AL,Maj-NL","Chicago,Minnesota",94,291,243,35,53,34,10,0,9,23,39,0,39,76,5,2,2,5,2,0,0.218,0.336,0.37,0.706
"ruary01",2017,"Ryan Rua",28,"Maj-AL","Texas",115,291,268,34,55,36,9,1,9,24,19,0,19,105,0,3,1,5,5,2,0.205,0.257,0.347,0.604
"werthja01",2017,"Jayson Werth",38,"Maj-NL","Washington",70,289,252,35,57,36,10,1,10,29,35,1,34,69,1,0,1,4,4,2,0.226,0.322,0.393,0.715
"martini02",2017,"Nick Martini",29,"Maj-AL,Maj-NL","Oakland,San Diego",87,288,245,34,66,47,13,4,2,26,35,1,34,62,6,0,2,0,0,0,0.269,0.372,0.38,0.751
"cordery01",2017,"Ryan Cordell",27,"Maj-AL","Chicago",116,287,254,25,52,35,9,0,8,28,19,0,19,84,4,6,4,2,3,1,0.205,0.267,0.335,0.602
"gentrcr01",2017,"Craig Gentry",34,"Maj-AL","Baltimore",127,286,257,30,68,52,10,3,3,22,22,0,22,55,2,4,1,3,17,7,0.265,0.326,0.362,0.688
"adducji02",2017,"Jim Adduci",34,"Maj-AL,Maj-NL","Chicago,Detroit",89,283,264,33,67,45,14,4,4,31,16,0,16,75,0,2,1,3,2,1,0.254,0.295,0.383,0.678
"mooredy01",2017,"Dylan Moore",26,"Maj-AL","Seattle",112,282,247,31,51,26,14,2,9,28,25,0,25,93,9,1,0,6,11,8,0.207,0.303,0.389,0.691
"freemmi01",2017,"Mike Freeman",31,"Maj-AL,Maj-NL","Chicago,Cleveland,Los Angeles,Seattle",109,280,237,33,55,40,10,0,5,25,28,1,27,80,4,7,4,3,1,1,0.232,0.319,0.338,0.656
"naylojo01",2017,"Josh Naylor",22,"Maj-NL","San Diego",94,279,253,29,63,40,15,0,8,32,25,1,24,64,0,0,1,4,1,0,0.249,0.315,0.403,0.719
"travisa01",2017,"Sam Travis",25,"Maj-AL","Boston",110,278,256,35,59,38,13,1,7,24,19,2,17,69,2,0,1,9,3,0,0.231,0.288,0.371,0.659
"tilsoch01",2017,"Charlie Tilson",26,"Maj-AL","Chicago",95,278,250,23,61,53,6,1,1,23,20,1,19,58,4,2,1,3,6,3,0.244,0.309,0.288,0.597
"marrede01",2017,"Deven Marrero",28,"Maj-AL,Maj-NL","Arizona,Boston,Miami",117,278,254,43,49,34,10,1,4,34,18,0,18,87,0,3,3,13,8,0,0.193,0.244,0.287,0.531
"kratzer01",2017,"Erik Kratz",39,"Maj-AL,Maj-NL","Milwaukee,New York,San Francisco,Tampa Bay",89,274,254,19,55,39,9,0,7,28,8,0,8,54,9,1,2,8,1,0,0.217,0.264,0.335,0.598
"cordefr02",2017,"Franchy Cordero",24,"Maj-NL","San Diego",79,273,246,36,59,36,9,4,10,29,24,0,24,106,0,2,1,1,7,3,0.24,0.306,0.431,0.737
"tulowtr01",2017,"Troy Tulowitzki",34,"Maj-AL","New York,Toronto",71,273,252,17,62,43,11,0,8,27,19,1,18,44,1,0,1,11,0,0,0.246,0.3,0.385,0.685
"beatyma01",2017,"Matt Beaty",26,"Maj-NL","Los Angeles",99,268,249,36,66,37,19,1,9,46,17,2,15,33,2,0,0,6,5,0,0.265,0.317,0.458,0.775
"suzukic01",2017,"Ichiro Suzuki",45,"Maj-AL,Maj-NL","Miami,Seattle",153,268,245,24,59,50,6,0,3,20,21,1,20,43,1,1,0,2,1,0,0.241,0.303,0.302,0.605
"hardyjj01",2017,"J.J. Hardy",34,"Maj-AL","Baltimore",72,268,254,24,55,37,13,1,4,24,12,0,12,48,1,1,0,7,0,0,0.217,0.255,0.323,0.578
"nolaau01",2017,"Austin Nola",29,"Maj-AL","Seattle",79,267,238,37,64,41,12,1,10,31,23,1,22,63,4,1,1,8,1,0,0.269,0.342,0.454,0.796
"stallja01",2017,"Jacob Stallings",29,"Maj-NL","Pittsburgh",88,267,242,31,63,50,7,0,6,21,21,6,15,51,2,1,1,5,0,0,0.26,0.323,0.364,0.687
"cowarka01",2017,"Kaleb Cowart",27,"Maj-AL","Los Angeles",98,267,239,26,42,21,15,2,4,22,21,1,20,79,4,2,1,8,6,2,0.176,0.253,0.305,0.558
"quinnro01",2017,"Roman Quinn",26,"Maj-NL","Philadelphia",94,266,240,31,57,37,9,5,6,23,22,0,22,70,2,2,0,3,18,4,0.238,0.307,0.392,0.699
"locasti01",2017,"Tim Locastro",26,"Maj-NL","Arizona,Los Angeles",112,265,224,44,55,39,13,2,1,17,16,0,16,49,23,1,1,1,22,0,0.246,0.356,0.335,0.691
"mullice01",2017,"Cedric Mullins",24,"Maj-AL","Baltimore",67,265,234,30,46,31,9,2,4,15,21,0,21,51,5,4,1,3,3,3,0.197,0.276,0.303,0.579
"preslal01",2017,"Alex Presley",31,"Maj-AL","Detroit",70,264,245,30,77,61,10,3,3,20,15,0,15,49,0,3,0,5,5,0,0.314,0.354,0.416,0.77
"vargake01",2017,"Kennys Vargas",26,"Maj-AL","Minnesota",76,264,241,33,61,37,13,0,11,41,20,1,19,77,2,0,1,10,0,0,0.253,0.314,0.444,0.758
"urenari01",2017,"Richard Urena",23,"Maj-AL","Toronto",90,264,242,20,61,45,14,0,2,14,15,0,15,84,1,6,0,3,3,1,0.252,0.298,0.335,0.633
"rondojo02",2017,"Jose Rondon",25,"Maj-AL","Baltimore,Chicago",98,264,243,25,51,33,9,0,9,23,18,0,18,68,2,1,0,7,2,1,0.21,0.27,0.358,0.628
"sierrma01",2017,"Magneuris Sierra",23,"Maj-NL","Miami,St. Louis",91,262,247,25,61,56,4,1,0,13,12,1,11,60,0,3,0,0,8,6,0.247,0.282,0.271,0.553
"vanmejo01",2017,"Josh VanMeter",24,"Maj-NL","Cincinnati",95,260,228,33,54,32,13,1,8,23,29,0,29,56,2,0,1,5,9,3,0.237,0.327,0.408,0.735
"bandyje01",2017,"Jett Bandy",28,"Maj-NL","Milwaukee",82,259,233,19,47,32,8,0,7,19,18,0,18,74,8,0,0,5,1,0,0.202,0.282,0.326,0.608
"robindr01",2017,"Drew Robinson",27,"Maj-AL,Maj-NL","St. Louis,Texas",99,253,223,32,45,28,8,0,9,22,30,0,30,102,0,0,0,2,2,3,0.202,0.296,0.359,0.655
"arroych01",2017,"Christian Arroyo",24,"Maj-AL,Maj-NL","San Francisco,Tampa Bay",69,251,228,22,49,33,9,1,6,27,19,1,18,66,2,1,1,4,1,2,0.215,0.28,0.342,0.622
"pennicl01",2017,"Cliff Pennington",34,"Maj-AL,Maj-NL","Cincinnati,Los Angeles",99,251,223,24,53,44,6,0,3,21,21,0,21,71,1,1,5,3,3,1,0.238,0.3,0.305,0.605
"flahery01",2017,"Ryan Flaherty",32,"Maj-AL,Maj-NL","Atlanta,Baltimore,Cleveland",112,247,220,26,46,35,9,0,2,18,22,4,18,58,2,2,1,6,4,1,0.209,0.286,0.277,0.563
"vargail01",2017,"Ildemaro Vargas",27,"Maj-NL","Arizona",117,244,233,31,62,44,10,1,7,32,10,0,10,31,0,0,1,8,2,0,0.266,0.295,0.408,0.703
"nidoto01",2017,"Tomas Nido",25,"Maj-NL","New York",89,244,230,19,43,29,9,0,5,26,11,2,9,66,0,1,2,8,0,0,0.187,0.222,0.291,0.514
"haselad01",2017,"Adam Haseley",23,"Maj-NL","Philadelphia",67,242,222,30,59,40,14,0,5,26,14,1,13,60,5,1,0,7,4,0,0.266,0.324,0.396,0.72
"younger03",2017,"Eric Young Jr.",33,"Maj-AL","Los Angeles",87,242,219,36,51,35,9,2,5,24,11,0,11,59,8,3,1,4,17,4,0.233,0.293,0.361,0.654
"morofma01",2017,"Max Moroff",26,"Maj-AL,Maj-NL","Cleveland,Pittsburgh",100,242,211,29,39,25,6,1,7,34,25,1,24,83,3,2,1,0,1,1,0.185,0.279,0.322,0.602
"wadety01",2017,"Tyler Wade",24,"Maj-AL","New York",104,241,218,31,43,28,11,1,3,18,20,0,20,70,1,2,0,3,9,1,0.197,0.268,0.298,0.566
"blashja01",2017,"Jabari Blash",28,"Maj-AL,Maj-NL","Los Angeles,San Diego",85,240,203,28,39,27,7,0,5,17,33,0,33,90,2,0,2,5,3,3,0.192,0.308,0.301,0.609
"kimhy01",2017,"Hyun Soo Kim",29,"Maj-AL,Maj-NL","Baltimore,Philadelphia",93,239,212,20,49,39,8,1,1,14,22,1,21,46,2,0,2,3,0,0,0.231,0.307,0.293,0.599
"ortegra01",2017,"Rafael Ortega",28,"Maj-NL","Atlanta,Miami",75,239,221,17,49,40,6,1,2,17,18,0,18,45,0,0,0,7,8,1,0.222,0.28,0.285,0.565
"gallaca01",2017,"Cam Gallagher",26,"Maj-AL","Kansas City",78,238,213,21,49,33,11,0,5,24,17,0,17,47,4,2,2,5,0,1,0.23,0.297,0.352,0.649
"saundmi01",2017,"Michael Saunders",30,"Maj-AL,Maj-NL","Philadelphia,Toronto",72,234,218,26,44,27,9,2,6,21,15,2,13,55,1,0,0,2,0,1,0.202,0.256,0.344,0.6
"fieldjo04",2017,"Johnny Field",26,"Maj-AL","Minnesota,Tampa Bay",83,233,221,28,49,27,13,0,9,21,7,0,7,72,3,1,1,3,4,0,0.222,0.254,0.403,0.657
"rivertj01",2017,"T.J. Rivera",28,"Maj-NL","New York",72,231,214,27,62,43,13,1,5,27,9,0,9,32,5,1,2,4,1,0,0.29,0.33,0.43,0.76
"garnedu01",2017,"Dustin Garneau",31,"Maj-AL,Maj-NL","Chicago,Colorado,Los Angeles,Oakland",75,230,200,24,43,25,13,0,5,24,23,0,23,58,5,1,0,4,0,0,0.215,0.311,0.355,0.666
"solando01",2017,"Donovan Solano",31,"Maj-NL","San Francisco",81,228,215,27,71,53,13,1,4,23,10,0,10,49,1,0,2,4,0,1,0.33,0.36,0.456,0.815
"riverya01",2017,"Yadiel Rivera",27,"Maj-NL","Miami,Milwaukee",145,228,201,21,35,29,5,0,1,12,25,3,22,72,0,0,2,4,4,1,0.174,0.263,0.214,0.477
"cordoal01",2017,"Allen Cordoba",21,"Maj-NL","San Diego",95,227,202,17,42,34,2,2,4,15,18,1,17,54,4,0,3,2,2,1,0.208,0.282,0.297,0.579
"aquinar01",2017,"Aristides Aquino",25,"Maj-NL","Cincinnati",57,226,206,31,53,26,8,0,19,47,16,2,14,61,2,0,2,5,7,0,0.257,0.314,0.573,0.887
"montemi01",2017,"Miguel Montero",34,"Maj-AL,Maj-NL","Chicago,Toronto,Washington",79,226,196,24,40,28,6,0,6,16,25,2,23,50,3,0,2,6,1,0,0.204,0.301,0.327,0.627
"degroja01",2017,"Jacob deGrom",31,"Maj-NL","New York",94,221,203,11,39,32,4,0,3,15,10,0,10,66,0,8,0,1,1,0,0.192,0.23,0.256,0.486
"reyespa01",2017,"Pablo Reyes",25,"Maj-NL","Pittsburgh",89,220,201,27,46,30,9,2,5,26,18,0,18,47,1,0,0,2,1,2,0.229,0.296,0.368,0.664
"kivlepa01",2017,"Patrick Kivlehan",28,"Maj-NL","Arizona,Cincinnati",121,218,191,26,40,23,5,3,9,26,22,1,21,67,4,0,1,2,1,1,0.209,0.303,0.408,0.711
"hernama02",2017,"Marco Hernandez",26,"Maj-AL","Boston",81,215,206,25,53,41,10,0,2,13,4,0,4,57,4,1,0,1,1,3,0.257,0.285,0.335,0.62
"lobatjo01",2017,"Jose Lobaton",33,"Maj-NL","New York,Washington",70,215,190,14,31,21,5,1,4,15,21,1,20,50,1,1,2,7,0,0,0.163,0.248,0.263,0.511
"navada01",2017,"Daniel Nava",34,"Maj-NL","Philadelphia",79,214,183,21,55,42,8,1,4,21,26,0,26,38,3,0,2,2,1,0,0.301,0.393,0.421,0.813
"lamarry01",2017,"Ryan LaMarre",30,"Maj-AL","Chicago,Minnesota,Oakland",93,214,195,18,51,36,11,0,4,21,14,0,14,61,2,0,3,3,3,3,0.262,0.313,0.38,0.693
"bichebo01",2017,"Bo Bichette",21,"Maj-AL","Toronto",46,212,196,32,61,32,18,0,11,21,14,0,14,50,1,0,1,2,4,2,0.311,0.359,0.571,0.93
"scherma01",2017,"Max Scherzer",34,"Maj-NL","Washington",90,211,187,18,37,34,2,0,1,13,5,0,5,57,2,17,0,2,3,0,0.198,0.227,0.225,0.451
"barrefr02",2017,"Franklin Barreto",23,"Maj-AL","Oakland",80,209,201,26,38,20,7,2,9,27,7,0,7,85,1,0,0,4,3,0,0.189,0.22,0.378,0.598
"corbipa01",2017,"Patrick Corbin",29,"Maj-NL","Arizona,Washington",94,209,182,10,25,22,2,1,0,9,11,0,11,80,0,16,0,3,0,0,0.137,0.187,0.159,0.346
"cartech02",2017,"Chris Carter",30,"Maj-AL","New York",59,208,184,20,37,23,5,1,8,26,20,0,20,76,2,0,2,5,0,0,0.201,0.284,0.37,0.653
"schimry01",2017,"Ryan Schimpf",30,"Maj-AL,Maj-NL","Los Angeles,San Diego",58,204,170,26,27,10,2,0,15,27,29,0,29,73,3,0,2,0,0,0,0.159,0.289,0.435,0.725
"moorety01",2017,"Tyler Moore",30,"Maj-NL","Miami",100,203,187,17,43,23,14,0,6,30,10,0,10,56,1,1,4,7,0,0,0.23,0.267,0.401,0.668
"fowledu01",2017,"Dustin Fowler",23,"Maj-AL","Oakland",69,203,192,19,43,32,3,2,6,23,8,0,8,47,1,0,2,2,6,4,0.224,0.256,0.354,0.61
"francty01",2017,"Ty France",24,"Maj-NL","San Diego",69,201,184,20,43,27,8,1,7,24,9,0,9,49,7,0,1,8,0,1,0.234,0.294,0.402,0.696
"diazis01",2017,"Isan Diaz",23,"Maj-NL","Miami",49,201,179,17,31,19,5,2,5,23,19,0,19,59,2,0,1,2,0,2,0.173,0.259,0.307,0.566
"refsnro01",2017,"Rob Refsnyder",27,"Maj-AL","New York,Tampa Bay,Toronto",86,201,172,18,29,21,5,1,2,5,26,1,25,43,1,0,0,7,4,2,0.169,0.281,0.244,0.526
"shuckja01",2017,"JB Shuck",32,"Maj-NL","Miami,Pittsburgh",97,199,177,14,35,30,3,2,0,6,18,1,17,32,2,2,0,1,3,3,0.198,0.279,0.237,0.517
"blandal01",2017,"Alex Blandino",26,"Maj-NL","Cincinnati",92,198,165,20,39,32,5,0,2,11,23,1,22,56,6,2,2,5,0,0,0.236,0.347,0.303,0.65
"norride01",2017,"Derek Norris",28,"Maj-AL","Tampa Bay",53,198,179,21,36,22,5,0,9,24,12,0,12,48,3,0,4,5,1,0,0.201,0.258,0.38,0.638
"wilsobo02",2017,"Bobby Wilson",36,"Maj-AL","Detroit,Minnesota",62,198,179,14,28,17,9,0,2,18,14,0,14,48,0,3,2,6,0,0,0.156,0.215,0.24,0.456
"greinza01",2017,"Zack Greinke",35,"Maj-AL,Maj-NL","Arizona,Houston",85,197,176,17,42,26,12,1,3,17,7,0,7,46,1,13,0,5,4,1,0.239,0.272,0.369,0.641
"starlbu01",2017,"Bubba Starling",26,"Maj-AL","Kansas City",56,197,186,26,40,29,7,0,4,12,9,0,9,56,1,1,0,4,2,0,0.215,0.255,0.317,0.572
"smithwi05",2017,"Will Smith",24,"Maj-NL","Los Angeles",54,196,170,30,43,19,9,0,15,42,18,1,17,52,5,0,3,3,2,0,0.253,0.337,0.571,0.907
"wardta01",2017,"Taylor Ward",25,"Maj-AL","Los Angeles",60,195,177,18,32,19,6,0,7,17,15,0,15,68,3,0,0,1,2,0,0.181,0.256,0.333,0.59
"nolaaa01",2017,"Aaron Nola",26,"Maj-NL","Philadelphia",89,194,169,9,14,11,3,0,0,7,11,0,11,96,0,14,0,3,0,0,0.083,0.139,0.101,0.24
"parkeja03",2017,"Jarrett Parker",30,"Maj-AL,Maj-NL","Los Angeles,San Francisco",56,192,178,15,41,23,12,2,4,23,13,2,11,62,1,0,0,2,2,1,0.23,0.287,0.388,0.674
"wynnsau01",2017,"Austin Wynns",28,"Maj-AL","Baltimore",70,192,180,24,43,35,3,0,5,16,8,0,8,39,0,4,0,9,0,0,0.239,0.271,0.339,0.61
"thomptr01",2017,"Trayce Thompson",27,"Maj-AL,Maj-NL","Chicago,Los Angeles,Oakland",75,192,177,21,21,11,5,1,4,11,13,2,11,73,0,1,1,0,3,1,0.119,0.178,0.226,0.404
"kangju01",2017,"Jung Ho Kang",32,"Maj-NL","Pittsburgh",68,191,178,15,31,13,7,1,10,24,11,0,11,61,1,0,1,4,0,0,0.174,0.225,0.393,0.618
"strasst01",2017,"Stephen Strasburg",30,"Maj-NL","Washington",79,191,167,9,24,20,1,0,3,14,7,0,7,51,0,17,0,3,0,0,0.144,0.178,0.204,0.382
"dickeal01",2017,"Alex Dickerson",29,"Maj-NL","San Diego,San Francisco",68,190,174,29,48,26,13,3,6,28,13,1,12,42,2,0,1,5,1,1,0.276,0.332,0.489,0.82
"stevean01",2017,"Andrew Stevenson",25,"Maj-NL","Washington",117,190,163,18,39,32,5,1,1,14,19,0,19,55,2,3,3,1,2,2,0.239,0.321,0.301,0.622
"stewadj01",2017,"DJ Stewart",25,"Maj-AL","Baltimore",61,189,166,23,40,24,9,0,7,25,18,1,17,38,3,0,2,3,3,2,0.241,0.323,0.422,0.745
"tomasya01",2017,"Yasmany Tomas",28,"Maj-NL","Arizona",51,186,172,19,40,20,11,1,8,32,13,0,13,53,0,0,1,3,0,0,0.233,0.285,0.448,0.733
"puellce01",2017,"Cesar Puello",28,"Maj-AL,Maj-NL","Los Angeles,Miami,Tampa Bay",59,186,159,20,38,29,5,0,4,21,14,1,13,50,12,1,0,4,2,0,0.239,0.346,0.346,0.692
"demertr01",2017,"Travis Demeritte",24,"Maj-AL","Detroit",48,186,169,24,38,26,7,2,3,10,14,0,14,63,1,1,1,3,3,0,0.225,0.287,0.343,0.63
"teherju01",2017,"Julio Teheran",28,"Maj-NL","Atlanta",95,186,152,7,21,19,1,0,1,14,2,0,2,49,1,28,3,0,0,0,0.138,0.152,0.165,0.316
"grishtr01",2017,"Trent Grisham",22,"Maj-NL","Milwaukee",51,184,157,24,36,22,6,2,6,24,20,0,20,49,4,0,3,3,1,0,0.229,0.326,0.408,0.734
"tuckepr01",2017,"Preston Tucker",27,"Maj-NL","Atlanta,Cincinnati",92,184,166,19,38,21,11,0,6,27,13,0,13,43,4,0,1,2,0,0,0.229,0.299,0.404,0.703
"willima10",2017,"Mason Williams",27,"Maj-AL,Maj-NL","Baltimore,Cincinnati,New York",67,183,169,17,48,39,6,1,2,9,11,1,10,37,0,2,1,5,4,2,0.284,0.326,0.367,0.693
"garciad01",2017,"Adonis Garcia",32,"Maj-NL","Atlanta",52,183,173,19,41,32,4,0,5,19,7,0,7,23,2,0,1,9,4,0,0.237,0.273,0.347,0.62
"orlanpa01",2017,"Paulo Orlando",32,"Maj-AL","Kansas City",57,183,176,15,32,24,6,0,2,11,4,0,4,45,2,0,0,6,1,1,0.182,0.209,0.25,0.459
"lestejo01",2017,"Jon Lester",35,"Maj-NL","Chicago",87,183,161,15,24,16,5,0,3,21,9,0,9,68,0,12,1,2,1,0,0.149,0.193,0.236,0.429
"kershcl01",2017,"Clayton Kershaw",31,"Maj-NL","Los Angeles",75,181,144,8,25,21,4,0,0,10,12,0,12,40,0,25,0,2,0,0,0.174,0.237,0.201,0.439
"hendrky01",2017,"Kyle Hendricks",29,"Maj-NL","Chicago",84,181,164,5,17,14,3,0,0,11,4,0,4,88,1,12,0,1,0,0,0.104,0.13,0.122,0.252
"lopezra02",2017,"Rafael Lopez",30,"Maj-AL,Maj-NL","San Diego,Toronto",60,180,156,20,30,20,3,0,7,25,20,3,17,64,0,0,3,2,1,0,0.192,0.279,0.346,0.626
"rasmuco01",2017,"Colby Rasmus",31,"Maj-AL","Baltimore,Tampa Bay",55,178,166,22,40,21,8,1,10,24,10,2,8,64,1,0,1,1,1,0,0.241,0.287,0.482,0.768
"vilorme01",2017,"Meibrys Viloria",22,"Maj-AL","Kansas City",52,177,160,11,35,25,9,0,1,19,11,0,11,53,0,2,4,5,0,1,0.219,0.263,0.294,0.557
"amarial01",2017,"Alexi Amarista",28,"Maj-NL","Colorado",92,176,168,22,40,27,10,0,3,19,7,0,7,38,0,1,0,5,1,0,0.238,0.269,0.351,0.62
"marquge01",2017,"German Marquez",24,"Maj-NL","Colorado",81,176,153,13,37,29,6,1,1,21,0,0,0,43,0,23,0,3,0,0,0.242,0.242,0.314,0.556
"jonesry01",2017,"Ryder Jones",24,"Maj-NL","San Francisco",57,172,158,14,29,18,5,2,4,8,10,3,7,57,4,0,0,3,1,0,0.184,0.25,0.317,0.567
"lowena01",2017,"Nathaniel Lowe",23,"Maj-AL","Tampa Bay",50,170,153,24,40,25,8,0,7,19,13,0,13,51,2,0,2,4,0,0,0.261,0.324,0.451,0.775
"collity01",2017,"Tyler Collins",27,"Maj-AL","Detroit",49,169,150,18,29,19,4,1,5,14,18,0,18,55,0,0,1,2,0,4,0.193,0.278,0.333,0.611
"longsh01",2017,"Shed Long Jr.",23,"Maj-AL","Seattle",42,168,152,21,40,22,12,1,5,15,16,0,16,40,0,0,0,1,3,2,0.263,0.333,0.454,0.787
"sanchad01",2017,"Adrian Sanchez",28,"Maj-NL","Washington",87,166,160,17,42,32,9,1,0,15,3,0,3,43,1,2,0,2,0,1,0.263,0.281,0.331,0.612
"rayro02",2017,"Robbie Ray",27,"Maj-NL","Arizona",80,165,147,8,20,17,3,0,0,7,3,0,3,75,0,14,1,3,0,0,0.136,0.152,0.157,0.309
"thaisma01",2017,"Matt Thaiss",24,"Maj-AL","Los Angeles",53,164,147,17,31,16,7,0,8,23,17,0,17,52,0,0,0,4,0,0,0.211,0.293,0.422,0.715
"arrieja01",2017,"Jake Arrieta",33,"Maj-NL","Chicago,Philadelphia",79,164,151,7,21,17,1,1,2,12,5,0,5,78,0,8,0,2,0,0,0.139,0.167,0.199,0.365
"castilu02",2017,"Luis Castillo",26,"Maj-NL","Cincinnati",75,164,150,7,14,12,2,0,0,3,3,0,3,66,0,11,0,1,0,0,0.093,0.111,0.107,0.218
"fordmi01",2017,"Mike Ford",26,"Maj-AL","New York",50,163,143,30,37,18,7,0,12,25,17,2,15,28,3,0,0,0,0,0,0.259,0.35,0.559,0.909
"grayjo02",2017,"Jon Gray",27,"Maj-NL","Colorado",73,163,137,6,10,7,2,0,1,6,7,0,7,79,0,19,0,2,0,0,0.073,0.118,0.11,0.228
"lintz02",2017,"Tzu-Wei Lin",25,"Maj-AL","Boston",73,162,142,25,35,23,8,3,1,9,19,0,19,41,0,1,0,0,2,2,0.247,0.335,0.366,0.702
"brugmja01",2017,"Jaycob Brugman",25,"Maj-AL","Oakland",47,162,143,12,38,33,2,0,3,12,18,1,17,38,0,0,1,1,1,2,0.266,0.346,0.343,0.688
